570.86,SCROLL,0,-1
570.87,SCROLL,0,-1
570.88,SCROLL,0,-1
570.89,SCROLL,0,-1
570.9,SCROLL,0,-1
570.91,SCROLL,0,-1
571.23,SCROLL,0,-1
571.24,SCROLL,0,-1
571.25,SCROLL,0,-1
571.25,SCROLL,0,-1
571.26,SCROLL,0,-1
571.27,SCROLL,0,-1
571.28,SCROLL,0,-1
571.59,SCROLL,0,-1
578.56,SCROLL,0,-1
578.58,SCROLL,0,-1
578.59,SCROLL,0,-1
578.6,SCROLL,0,-1
578.62,SCROLL,0,-1
578.63,SCROLL,0,-1
581.74,CLICK,3060,367
583.25,CLICK,3145,716
586.58,CLICK,1085,37
589.0,CLICK,-334,395
591.27,CLICK,-1829,435
595.32,CLICK,-711,399
602.54,SCROLL,0,-1
602.56,SCROLL,0,-1
603.8,SCROLL,0,1
603.82,SCROLL,0,1
603.84,SCROLL,0,1
605.18,SCROLL,0,1
605.2,SCROLL,0,1
605.21,SCROLL,0,1
605.23,SCROLL,0,1
605.24,SCROLL,0,1
605.62,SCROLL,0,1
605.63,SCROLL,0,1
605.64,SCROLL,0,1
605.64,SCROLL,0,1
605.66,SCROLL,0,1
605.66,SCROLL,0,1
605.68,SCROLL,0,1
605.7,SCROLL,0,1
606.03,SCROLL,0,1
606.04,SCROLL,0,1
606.05,SCROLL,0,1
606.06,SCROLL,0,1
606.07,SCROLL,0,1
606.08,SCROLL,0,1
606.35,SCROLL,0,1
606.36,SCROLL,0,1
606.37,SCROLL,0,1
606.38,SCROLL,0,1
606.38,SCROLL,0,1
606.39,SCROLL,0,1
606.41,SCROLL,0,1
606.68,SCROLL,0,1
606.69,SCROLL,0,1
606.7,SCROLL,0,1
606.71,SCROLL,0,1
606.72,SCROLL,0,1
606.73,SCROLL,0,1
606.74,SCROLL,0,1
607.02,SCROLL,0,1
607.03,SCROLL,0,1
607.04,SCROLL,0,1
607.05,SCROLL,0,1
607.07,SCROLL,0,1
607.39,SCROLL,0,1
607.4,SCROLL,0,1
607.41,SCROLL,0,1
607.42,SCROLL,0,1
607.43,SCROLL,0,1
607.45,SCROLL,0,1
607.88,SCROLL,0,1
607.89,SCROLL,0,1
607.9,SCROLL,0,1
607.91,SCROLL,0,1
607.93,SCROLL,0,1
609.51,CLICK,-435,1082
611.13,CLICK,2163,1279
612.03,CLICK,1741,1257
619.22,CLICK,1746,1101
619.94,CLICK,2348,1202
621.15,CLICK,-879,1233
643.38,CLICK,-420,1295
644.89,SCROLL,0,1
644.9,SCROLL,0,1
644.92,SCROLL,0,1
644.95,SCROLL,0,1
667.04,CLICK,-327,383
668.51,CLICK,-1831,434
674.82,CLICK,-698,391
685.56,SCROLL,0,-1
685.58,SCROLL,0,-1
685.6,SCROLL,0,-1
685.62,SCROLL,0,-1
685.67,SCROLL,0,-1
686.77,CLICK,-409,692
688.2,CLICK,1736,1269
689.62,CLICK,2446,1356
695.76,CLICK,3056,384
697.09,CLICK,3140,734
703.53,SCROLL,0,-1
703.55,SCROLL,0,-1
703.58,SCROLL,0,-1
707.06,CLICK,1749,1259
707.81,SCROLL,0,-1
707.83,SCROLL,0,-1
707.85,SCROLL,0,-1
713.2,CLICK,1738,1112
714.43,CLICK,2021,1111
729.79,CLICK,2596,775
733.65,CLICK,2888,1030
735.39,SCROLL,0,1
735.41,SCROLL,0,1
735.42,SCROLL,0,1
735.44,SCROLL,0,1
735.73,SCROLL,0,1
735.75,SCROLL,0,1
735.75,SCROLL,0,1
735.76,SCROLL,0,1
735.77,SCROLL,0,1
735.78,SCROLL,0,1
735.79,SCROLL,0,1
735.8,SCROLL,0,1
736.11,SCROLL,0,-1
736.12,SCROLL,0,-1
736.12,SCROLL,0,-1
736.13,SCROLL,0,-1
736.13,SCROLL,0,-1
736.14,SCROLL,0,-1
736.14,SCROLL,0,-1
736.48,SCROLL,0,-1
736.5,SCROLL,0,-1
736.51,SCROLL,0,-1
736.51,SCROLL,0,-1
736.52,SCROLL,0,-1
736.52,SCROLL,0,-1
736.53,SCROLL,0,-1
736.54,SCROLL,0,-1
737.41,CLICK,-848,1246
740.53,SCROLL,0,1
740.54,SCROLL,0,1
740.55,SCROLL,0,1
740.56,SCROLL,0,1
740.74,SCROLL,0,1
740.75,SCROLL,0,1
740.76,SCROLL,0,1
740.77,SCROLL,0,1
740.78,SCROLL,0,1
740.79,SCROLL,0,1
740.98,SCROLL,0,1
741.0,SCROLL,0,1
741.0,SCROLL,0,1
741.01,SCROLL,0,1
741.02,SCROLL,0,1
741.03,SCROLL,0,1
741.28,SCROLL,0,1
741.28,SCROLL,0,1
741.29,SCROLL,0,1
741.3,SCROLL,0,1
741.31,SCROLL,0,1
741.32,SCROLL,0,1
741.63,SCROLL,0,-1
741.64,SCROLL,0,-1
741.64,SCROLL,0,-1
741.65,SCROLL,0,-1
741.66,SCROLL,0,-1
741.66,SCROLL,0,-1
741.67,SCROLL,0,-1
741.95,SCROLL,0,-1
741.96,SCROLL,0,-1
741.96,SCROLL,0,-1
741.97,SCROLL,0,-1
741.98,SCROLL,0,-1
741.98,SCROLL,0,-1
742.38,SCROLL,0,-1
742.4,SCROLL,0,-1
742.41,SCROLL,0,-1
742.44,SCROLL,0,-1
742.83,SCROLL,0,-1
742.84,SCROLL,0,-1
742.85,SCROLL,0,-1
742.86,SCROLL,0,-1
743.52,SCROLL,0,-1
743.54,SCROLL,0,-1
743.55,SCROLL,0,-1
